Linux 6.11.0-1014-nvidia (gb10-rtk) 	08/05/2026 	_aarch64_	(20 CPU)

10:55:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:00 AM    6    1.04    0.00   36.46    0.00    0.00    0.00    0.00   17.71    0.00   44.79
10:56:00 AM    7    0.00    0.00   38.00    0.00    0.00    0.00    0.00   62.00    0.00    0.00
10:56:00 AM    8    0.00    0.00   57.29    0.00    0.00    0.00    0.00   30.21    0.00   12.50
10:56:00 AM    9    1.04    0.00   34.38    0.00    0.00    0.00    0.00   14.58    0.00   50.00
10:56:00 AM   10    0.00    0.00   31.18    0.00    0.00    0.00    0.00    1.08    0.00   67.74
10:56:00 AM   11    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:56:00 AM   12    0.00    0.00   25.27    0.00    0.00    0.00    0.00    0.00    0.00   74.73
10:56:00 AM   13    0.00    0.00   35.16    0.00    0.00    0.00    0.00    0.00    0.00   64.84
10:56:00 AM   14    0.00    0.00   19.59    0.00    0.00    0.00    0.00    0.00    0.00   80.41
10:56:00 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:00 AM   16    0.00    0.00   39.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:56:00 AM   17    0.00    0.00   53.54    0.00    0.00    0.00    0.00   46.46    0.00    0.00
10:56:00 AM   18    0.00    0.00   47.52    0.00    0.00    0.00    0.00   52.48    0.00    0.00
10:56:00 AM   19    1.00    0.00   57.00    0.00    0.00    0.00    0.00   35.00    0.00    7.00

10:56:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:01 AM  all    0.00    0.00   33.09    0.05    0.00    0.00    0.00   20.06    0.00   46.79
10:56:01 AM    0    0.00    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   84.38
10:56:01 AM    1    0.00    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   92.78
10:56:01 AM    2    0.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
10:56:01 AM    3    0.00    0.00    9.28    1.03    0.00    0.00    0.00    0.00    0.00   89.69
10:56:01 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:01 AM    5    0.00    0.00   53.76    0.00    0.00    0.00    0.00    9.68    0.00   36.56
10:56:01 AM    6    0.00    0.00   20.41    0.00    0.00    0.00    0.00   36.73    0.00   42.86
10:56:01 AM    7    0.00    0.00   33.00    0.00    0.00    0.00    0.00   67.00    0.00    0.00
10:56:01 AM    8    0.00    0.00   50.00    0.00    0.00    0.00    0.00   19.79    0.00   30.21
10:56:01 AM    9    0.00    0.00   28.87    0.00    0.00    0.00    0.00   41.24    0.00   29.90
10:56:01 AM   10    0.00    0.00   26.04    0.00    0.00    0.00    0.00    9.38    0.00   64.58
10:56:01 AM   11    0.00    0.00   26.14    0.00    0.00    0.00    0.00    0.00    0.00   73.86
10:56:01 AM   12    0.00    0.00   27.47    0.00    0.00    0.00    0.00    0.00    0.00   72.53
10:56:01 AM   13    0.00    0.00   43.33    0.00    0.00    0.00    0.00    0.00    0.00   56.67
10:56:01 AM   14    0.00    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   82.11
10:56:01 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:01 AM   16    0.00    0.00   31.00    0.00    0.00    0.00    0.00   69.00    0.00    0.00
10:56:01 AM   17    0.00    0.00   50.50    0.00    0.00    0.00    0.00   49.50    0.00    0.00
10:56:01 AM   18    0.00    0.00   58.59    0.00    0.00    0.00    0.00   41.41    0.00    0.00
10:56:01 AM   19    0.00    0.00   52.00    0.00    0.00    0.00    0.00   48.00    0.00    0.00

10:56:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:02 AM  all    0.00    0.00   32.65    0.00    0.00    0.00    0.00   20.17    0.00   47.09
10:56:02 AM    0    0.00    0.00    0.98    0.00    0.00    0.00    0.00   10.78    0.00   88.24
10:56:02 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:02 AM    2    0.00    0.00   38.71    0.00    0.00    0.00    0.00    0.00    0.00   61.29
10:56:02 AM    3    0.00    0.00    9.18    0.00    0.00    0.00    0.00   45.92    0.00   44.90
10:56:02 AM    4    0.00    0.00    2.06    0.00    0.00    0.00    0.00   13.40    0.00   84.54
10:56:02 AM    5    0.00    0.00   45.45    0.00    0.00    0.00    0.00   54.55    0.00    0.00
10:56:02 AM    6    0.00    0.00   43.16    0.00    0.00    0.00    0.00    4.21    0.00   52.63
10:56:02 AM    7    0.99    0.00   40.59    0.00    0.00    0.00    0.00   58.42    0.00    0.00
10:56:02 AM    8    0.00    0.00   30.11    0.00    0.00    0.00    0.00    4.30    0.00   65.59
10:56:02 AM    9    1.09    0.00   38.04    0.00    0.00    0.00    0.00   13.04    0.00   47.83
10:56:02 AM   10    0.00    0.00   14.74    0.00    0.00    0.00    0.00    4.21    0.00   81.05
10:56:02 AM   11    0.00    0.00   27.37    0.00    0.00    0.00    0.00    1.05    0.00   71.58
10:56:02 AM   12    0.00    0.00   31.11    0.00    0.00    0.00    0.00    0.00    0.00   68.89
10:56:02 AM   13    0.00    0.00   33.33    0.00    0.00    0.00    0.00    0.00    0.00   66.67
10:56:02 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:02 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:02 AM   16    0.00    0.00   48.00    0.00    0.00    0.00    0.00   52.00    0.00    0.00
10:56:02 AM   17    0.00    0.00   53.54    0.00    0.00    0.00    0.00   46.46    0.00    0.00
10:56:02 AM   18    0.00    0.00   44.00    0.00    0.00    0.00    0.00   56.00    0.00    0.00
10:56:02 AM   19    0.00    0.00   52.00    0.00    0.00    0.00    0.00   30.00    0.00   18.00

10:56:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:03 AM  all    0.05    0.00   33.13    0.00    0.00    0.05    0.00   20.24    0.00   46.38
10:56:03 AM    0    1.08    0.00    2.15    0.00    0.00    1.08    0.00   22.58    0.00   73.12
10:56:03 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    9.00    0.00   91.00
10:56:03 AM    2    0.00    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   91.92
10:56:03 AM    3    0.00    0.00    8.99    0.00    0.00    0.00    0.00   39.33    0.00   51.69
10:56:03 AM    4    1.12    0.00   70.79    0.00    0.00    0.00    0.00    0.00    0.00   28.09
10:56:03 AM    5    0.00    0.00   36.63    0.00    0.00    0.00    0.00   63.37    0.00    0.00
10:56:03 AM    6    0.00    0.00   43.16    0.00    0.00    0.00    0.00   11.58    0.00   45.26
10:56:03 AM    7    0.00    0.00   40.59    0.00    0.00    0.00    0.00   35.64    0.00   23.76
10:56:03 AM    8    1.05    0.00   35.79    0.00    0.00    0.00    0.00   11.58    0.00   51.58
10:56:03 AM    9    0.00    0.00   42.86    0.00    0.00    0.00    0.00    0.00    0.00   57.14
10:56:03 AM   10    1.00    0.00    2.00    0.00    0.00    0.00    0.00    2.00    0.00   95.00
10:56:03 AM   11    0.00    0.00   41.57    0.00    0.00    0.00    0.00    0.00    0.00   58.43
10:56:03 AM   12    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   90.82
10:56:03 AM   13    0.00    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   92.78
10:56:03 AM   14    0.00    0.00   25.81    0.00    0.00    0.00    0.00    0.00    0.00   74.19
10:56:03 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:03 AM   16    0.00    0.00   44.00    0.00    0.00    0.00    0.00   56.00    0.00    0.00
10:56:03 AM   17    0.00    0.00   57.43    0.00    0.00    0.00    0.00   42.57    0.00    0.00
10:56:03 AM   18    0.00    0.00   32.67    0.00    0.00    0.00    0.00   67.33    0.00    0.00
10:56:03 AM   19    0.00    0.00   53.00    0.00    0.00    0.00    0.00   35.00    0.00   12.00

10:56:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:04 AM  all    0.16    0.00   34.08    0.10    0.00    0.00    0.00   19.49    0.00   46.17
10:56:04 AM    0    0.00    0.00    2.02    0.00    0.00    0.00    0.00   19.19    0.00   78.79
10:56:04 AM    1    0.99    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   97.03
10:56:04 AM    2    1.18    0.00    9.41    0.00    0.00    0.00    0.00   34.12    0.00   55.29
10:56:04 AM    3    0.00    0.00    8.99    0.00    0.00    0.00    0.00   22.47    0.00   68.54
10:56:04 AM    4    0.00    0.00   40.66    0.00    0.00    0.00    0.00    0.00    0.00   59.34
10:56:04 AM    5    0.00    0.00   38.00    0.00    0.00    0.00    0.00   62.00    0.00    0.00
10:56:04 AM    6    0.00    0.00   53.00    0.00    0.00    0.00    0.00   47.00    0.00    0.00
10:56:04 AM    7    0.00    0.00    6.06    1.01    0.00    0.00    0.00    3.03    0.00   89.90
10:56:04 AM    8    0.00    0.00   56.18    0.00    0.00    0.00    0.00    0.00    0.00   43.82
10:56:04 AM    9    0.00    0.00   35.48    0.00    0.00    0.00    0.00    0.00    0.00   64.52
10:56:04 AM   10    0.00    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   93.81
10:56:04 AM   11    0.00    0.00   44.44    0.00    0.00    0.00    0.00    0.00    0.00   55.56
10:56:04 AM   12    0.00    0.00   21.28    0.00    0.00    0.00    0.00    0.00    0.00   78.72
10:56:04 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:04 AM   14    0.00    0.00   57.61    0.00    0.00    0.00    0.00    0.00    0.00   42.39
10:56:04 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:04 AM   16    0.00    0.00   44.00    0.00    0.00    0.00    0.00   56.00    0.00    0.00
10:56:04 AM   17    0.00    0.00   54.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00
10:56:04 AM   18    0.00    0.00   43.00    0.00    0.00    0.00    0.00   56.00    0.00    1.00
10:56:04 AM   19    1.00    0.00   58.00    0.00    0.00    0.00    0.00   36.00    0.00    5.00

10:56:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:05 AM  all    0.05    0.00   33.97    0.00    0.00    0.05    0.00   19.91    0.00   45.97
10:56:05 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:05 AM    1    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
10:56:05 AM    2    0.00    0.00   15.62    0.00    0.00    0.00    0.00    6.25    0.00   78.12
10:56:05 AM    3    0.00    0.00    4.12    0.00    0.00    0.00    0.00   43.30    0.00   52.58
10:56:05 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:05 AM    5    0.00    0.00   28.00    0.00    0.00    0.00    0.00   55.00    0.00   17.00
10:56:05 AM    6    1.00    0.00   45.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:56:05 AM    7    0.00    0.00   37.76    0.00    0.00    0.00    0.00   40.82    0.00   21.43
10:56:05 AM    8    0.00    0.00   52.75    0.00    0.00    0.00    0.00    0.00    0.00   47.25
10:56:05 AM    9    0.00    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   89.58
10:56:05 AM   10    0.00    0.00   26.04    0.00    0.00    0.00    0.00    0.00    0.00   73.96
10:56:05 AM   11    0.00    0.00   32.22    0.00    0.00    0.00    0.00    0.00    0.00   67.78
10:56:05 AM   12    0.00    0.00   51.72    0.00    0.00    0.00    0.00    0.00    0.00   48.28
10:56:05 AM   13    0.00    0.00   26.60    0.00    0.00    1.06    0.00    0.00    0.00   72.34
10:56:05 AM   14    0.00    0.00   49.45    0.00    0.00    0.00    0.00    0.00    0.00   50.55
10:56:05 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:05 AM   16    0.00    0.00   43.56    0.00    0.00    0.00    0.00   56.44    0.00    0.00
10:56:05 AM   17    1.00    0.00   53.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00
10:56:05 AM   18    0.00    0.00   46.46    0.00    0.00    0.00    0.00   39.39    0.00   14.14
10:56:05 AM   19    0.00    0.00   54.00    0.00    0.00    0.00    0.00   46.00    0.00    0.00

10:56:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:06 AM  all    0.00    0.00   33.30    0.00    0.00    0.00    0.00   21.37    0.00   45.22
10:56:06 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:06 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:06 AM    2    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:56:06 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00    0.00   93.00
10:56:06 AM    4    1.01    0.00    3.03    0.00    0.00    0.00    0.00   47.47    0.00   48.48
10:56:06 AM    5    0.00    0.00   23.96    0.00    0.00    0.00    0.00   34.38    0.00   41.67
10:56:06 AM    6    0.00    0.00   34.65    0.00    0.00    0.00    0.00   65.35    0.00    0.00
10:56:06 AM    7    0.00    0.00   10.00    0.00    0.00    0.00    0.00   16.00    0.00   74.00
10:56:06 AM    8    0.00    0.00   68.89    0.00    0.00    0.00    0.00    0.00    0.00   31.11
10:56:06 AM    9    0.00    0.00   26.00    0.00    0.00    0.00    0.00   49.00    0.00   25.00
10:56:06 AM   10    0.00    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   82.47
10:56:06 AM   11    0.00    0.00   78.82    0.00    0.00    0.00    0.00    0.00    0.00   21.18
10:56:06 AM   12    0.00    0.00   73.17    0.00    0.00    0.00    0.00    0.00    0.00   26.83
10:56:06 AM   13    0.00    0.00   57.78    0.00    0.00    0.00    0.00    0.00    0.00   42.22
10:56:06 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:06 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:06 AM   16    1.00    0.00   33.00    0.00    0.00    0.00    0.00   66.00    0.00    0.00
10:56:06 AM   17    0.00    0.00   54.46    0.00    0.00    0.00    0.00   45.54    0.00    0.00
10:56:06 AM   18    0.00    0.00   46.39    0.00    0.00    0.00    0.00   41.24    0.00   12.37
10:56:06 AM   19    0.00    0.00   56.00    0.00    0.00    0.00    0.00   44.00    0.00    0.00

10:56:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:07 AM  all    0.05    0.00   33.04    0.00    0.00    0.00    0.00   20.05    0.00   46.80
10:56:07 AM    0    0.00    0.00   33.70    0.00    0.00    0.00    0.00    0.00    0.00   66.30
10:56:07 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:07 AM    2    0.00    0.00   17.89    0.00    0.00    0.00    0.00    0.00    0.00   82.11
10:56:07 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:07 AM    4    0.00    0.00    1.01    0.00    0.00    0.00    0.00   54.55    0.00   44.44
10:56:07 AM    5    0.00    0.00   41.05    0.00    0.00    0.00    0.00   16.84    0.00   42.11
10:56:07 AM    6    0.99    0.00   39.60    0.00    0.00    0.00    0.00   59.41    0.00    0.00
10:56:07 AM    7    0.00    0.00   22.92    0.00    0.00    0.00    0.00   18.75    0.00   58.33
10:56:07 AM    8    0.00    0.00   56.57    0.00    0.00    0.00    0.00   34.34    0.00    9.09
10:56:07 AM    9    0.00    0.00   52.75    0.00    0.00    0.00    0.00   15.38    0.00   31.87
10:56:07 AM   10    0.00    0.00   19.15    0.00    0.00    0.00    0.00    0.00    0.00   80.85
10:56:07 AM   11    0.00    0.00   22.11    0.00    0.00    0.00    0.00    0.00    0.00   77.89
10:56:07 AM   12    0.00    0.00   58.14    0.00    0.00    0.00    0.00    0.00    0.00   41.86
10:56:07 AM   13    1.01    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   89.90
10:56:07 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:07 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:07 AM   16    0.00    0.00   43.00    0.00    0.00    0.00    0.00   57.00    0.00    0.00
10:56:07 AM   17    0.00    0.00   57.58    0.00    0.00    0.00    0.00   42.42    0.00    0.00
10:56:07 AM   18    0.00    0.00   49.00    0.00    0.00    0.00    0.00   34.00    0.00   17.00
10:56:07 AM   19    0.00    0.00   40.00    0.00    0.00    0.00    0.00   60.00    0.00    0.00

10:56:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:08 AM  all    0.00    0.00   34.82    0.00    0.00    0.00    0.00   18.81    0.00   46.27
10:56:08 AM    0    0.00    0.00   15.62    0.00    0.00    0.00    0.00    0.00    0.00   84.38
10:56:08 AM    1    0.00    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   76.53
10:56:08 AM    2    0.00    0.00   47.73    0.00    0.00    0.00    0.00    0.00    0.00   52.27
10:56:08 AM    3    0.00    0.00   69.41    0.00    0.00    0.00    0.00    0.00    0.00   30.59
10:56:08 AM    4    0.00    0.00    2.02    0.00    0.00    0.00    0.00   50.51    0.00   47.47
10:56:08 AM    5    1.03    0.00   39.18    0.00    0.00    0.00    0.00   24.74    0.00   35.05
10:56:08 AM    6    0.00    0.00   43.43    0.00    0.00    0.00    0.00   34.34    0.00   22.22
10:56:08 AM    7    1.06    0.00   39.36    0.00    0.00    0.00    0.00   15.96    0.00   43.62
10:56:08 AM    8    0.00    0.00   48.98    0.00    0.00    0.00    0.00   27.55    0.00   23.47
10:56:08 AM    9    0.00    0.00   15.46    0.00    0.00    0.00    0.00    9.28    0.00   75.26
10:56:08 AM   10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    2.00    0.00   97.00
10:56:08 AM   11    0.00    0.00   33.71    0.00    0.00    0.00    0.00   13.48    0.00   52.81
10:56:08 AM   12    0.00    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   92.63
10:56:08 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:08 AM   14    0.00    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   85.42
10:56:08 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:08 AM   16    0.00    0.00   55.00    0.00    0.00    0.00    0.00   45.00    0.00    0.00
10:56:08 AM   17    0.00    0.00   56.00    0.00    0.00    0.00    0.00   44.00    0.00    0.00
10:56:08 AM   18    0.00    0.00   53.54    0.00    0.00    0.00    0.00   35.35    0.00   11.11
10:56:08 AM   19    0.00    0.00   34.00    0.00    0.00    0.00    0.00   66.00    0.00    0.00

10:56:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:09 AM  all    0.10    0.00   34.04    0.00    0.00    0.00    0.00   20.20    0.00   45.60
10:56:09 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00    0.00   99.00
10:56:09 AM    1    0.00    0.00   10.20    0.00    0.00    0.00    0.00    8.16    0.00   81.63
10:56:09 AM    2    0.00    0.00   19.78    0.00    0.00    0.00    0.00   18.68    0.00   61.54
10:56:09 AM    3    0.00    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   91.84
10:56:09 AM    4    0.00    0.00    2.06    0.00    0.00    0.00    0.00    4.12    0.00   93.81
10:56:09 AM    5    0.00    0.00   39.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:56:09 AM    6    1.06    0.00   34.04    0.00    0.00    0.00    0.00    1.06    0.00   63.83
10:56:09 AM    7    0.00    0.00   39.00    0.00    0.00    0.00    0.00   61.00    0.00    0.00
10:56:09 AM    8    0.00    0.00   21.65    0.00    0.00    0.00    0.00    0.00    0.00   78.35
10:56:09 AM    9    0.00    0.00   12.24    0.00    0.00    0.00    0.00   12.24    0.00   75.51
10:56:09 AM   10    0.00    0.00   46.07    0.00    0.00    0.00    0.00    0.00    0.00   53.93
10:56:09 AM   11    0.00    0.00   53.93    0.00    0.00    0.00    0.00    5.62    0.00   40.45
10:56:09 AM   12    1.15    0.00   10.34    0.00    0.00    0.00    0.00   28.74    0.00   59.77
10:56:09 AM   13    0.00    0.00   45.65    0.00    0.00    0.00    0.00    0.00    0.00   54.35
10:56:09 AM   14    0.00    0.00   44.44    0.00    0.00    0.00    0.00    0.00    0.00   55.56
10:56:09 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:09 AM   16    0.00    0.00   38.00    0.00    0.00    0.00    0.00   62.00    0.00    0.00
10:56:09 AM   17    0.00    0.00   58.42    0.00    0.00    0.00    0.00   41.58    0.00    0.00
10:56:09 AM   18    0.00    0.00   47.47    0.00    0.00    0.00    0.00   39.39    0.00   13.13
10:56:09 AM   19    0.99    0.00   48.51    0.00    0.00    0.00    0.00   49.50    0.00    0.99

10:56:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:10 AM  all    0.00    0.00   32.78    0.00    0.00    0.10    0.00   20.24    0.00   46.88
10:56:10 AM    0    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
10:56:10 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:10 AM    2    0.00    0.00    3.49    0.00    0.00    0.00    0.00   39.53    0.00   56.98
10:56:10 AM    3    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
10:56:10 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:10 AM    5    0.00    0.00   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00
10:56:10 AM    6    0.00    0.00   26.00    0.00    0.00    0.00    0.00   74.00    0.00    0.00
10:56:10 AM    7    0.00    0.00   44.00    0.00    0.00    0.00    0.00   56.00    0.00    0.00
10:56:10 AM    8    0.00    0.00   56.67    0.00    0.00    1.11    0.00    0.00    0.00   42.22
10:56:10 AM    9    0.00    0.00   34.38    0.00    0.00    0.00    0.00    0.00    0.00   65.62
10:56:10 AM   10    0.00    0.00   45.05    0.00    0.00    1.10    0.00    0.00    0.00   53.85
10:56:10 AM   11    0.00    0.00   47.73    0.00    0.00    0.00    0.00    0.00    0.00   52.27
10:56:10 AM   12    0.00    0.00   16.85    0.00    0.00    0.00    0.00   35.96    0.00   47.19
10:56:10 AM   13    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   90.82
10:56:10 AM   14    0.00    0.00   29.79    0.00    0.00    0.00    0.00    0.00    0.00   70.21
10:56:10 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:10 AM   16    0.00    0.00   41.00    0.00    0.00    0.00    0.00   59.00    0.00    0.00
10:56:10 AM   17    0.00    0.00   58.00    0.00    0.00    0.00    0.00   42.00    0.00    0.00
10:56:10 AM   18    0.00    0.00   32.98    0.00    0.00    0.00    0.00    0.00    0.00   67.02
10:56:10 AM   19    0.00    0.00   53.00    0.00    0.00    0.00    0.00   38.00    0.00    9.00

10:56:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:11 AM  all    0.00    0.00   33.57    0.00    0.00    0.05    0.00   21.28    0.00   44.99
10:56:11 AM    0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    2.00    0.00   97.00
10:56:11 AM    1    0.00    0.00    4.08    0.00    0.00    0.00    0.00   36.73    0.00   59.18
10:56:11 AM    2    1.03    0.00    0.00    0.00    0.00    0.00    0.00    3.09    0.00   95.88
10:56:11 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:11 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:11 AM    5    0.00    0.00   47.42    0.00    0.00    0.00    0.00   41.24    0.00   11.34
10:56:11 AM    6    0.00    0.00   34.00    0.00    0.00    0.00    0.00   66.00    0.00    0.00
10:56:11 AM    7    0.00    0.00   36.00    0.00    0.00    0.00    0.00   64.00    0.00    0.00
10:56:11 AM    8    0.00    0.00   46.74    0.00    0.00    0.00    0.00    9.78    0.00   43.48
10:56:11 AM    9    0.00    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   76.53
10:56:11 AM   10    0.00    0.00   59.34    0.00    0.00    0.00    0.00    0.00    0.00   40.66
10:56:11 AM   11    1.12    0.00   40.45    0.00    0.00    0.00    0.00    5.62    0.00   52.81
10:56:11 AM   12    0.00    0.00   58.62    0.00    0.00    0.00    0.00   12.64    0.00   28.74
10:56:11 AM   13    0.00    0.00   23.66    0.00    0.00    0.00    0.00    5.38    0.00   70.97
10:56:11 AM   14    0.00    0.00   32.63    0.00    0.00    0.00    0.00    0.00    0.00   67.37
10:56:11 AM   15    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:11 AM   16    0.00    0.00   33.66    0.00    0.00    0.00    0.00   66.34    0.00    0.00
10:56:11 AM   17    0.00    0.00   56.00    0.00    0.00    0.00    0.00   44.00    0.00    0.00
10:56:11 AM   18    0.00    0.00   31.31    0.00    0.00    1.01    0.00   22.22    0.00   45.45
10:56:11 AM   19    0.00    0.00   48.48    0.00    0.00    0.00    0.00   38.38    0.00   13.13

10:56:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:12 AM  all    0.26    0.00   33.99    0.00    0.00    0.00    0.00   20.11    0.00   45.64
10:56:12 AM    0    1.04    0.00   27.08    0.00    0.00    0.00    0.00    0.00    0.00   71.88
10:56:12 AM    1    0.00    0.00    2.08    0.00    0.00    0.00    0.00   50.00    0.00   47.92
10:56:12 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:12 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:12 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:56:12 AM    5    0.00    0.00   56.52    0.00    0.00    0.00    0.00    8.70    0.00   34.78
10:56:12 AM    6    0.00    0.00   36.36    0.00    0.00    0.00    0.00   24.24    0.00   39.39
10:56:12 AM    7    0.99    0.00   35.64    0.00    0.00    0.00    0.00   63.37    0.00    0.00
10:56:12 AM    8    0.00    0.00   41.24    0.00    0.00    0.00    0.00   40.21    0.00   18.56
10:56:12 AM    9    0.00    0.00   28.57    0.00    0.00    0.00    0.00   31.63    0.00   39.80
10:56:12 AM   10    0.00    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   89.90
10:56:12 AM   11    0.00    0.00   25.81    0.00    0.00    0.00    0.00    0.00    0.00   74.19
10:56:12 AM   12    0.00    0.00   79.27    0.00    0.00    0.00    0.00    0.00    0.00   20.73
